seed,weight,eta,AUC,CST,CST_equal,CST_base,loss_start_epoch,loss_end_epoch
3,0.7,0.7190,1.90293,1.80757,2.72250,0.2268134355545044,0.22901931405067444
3,0.7,0.7138,1.91886,1.83027,2.74475,6.501399993896484,6.292073726654053
3,0.7,0.7174,1.89946,1.81025,2.72516,12.914037704467773,12.359596252441406
3,0.7,0.7215,1.90618,1.77245,2.68654,13.027900695800781,12.482804298400879
3,0.8,0.7110,1.81413,1.69040,2.59375,0.09933874011039734,0.09768560528755188
3,0.8,0.7142,1.88439,1.79578,2.71260,0.20628613233566284,0.19234958291053772
3,0.8,0.7211,1.90544,1.80957,2.72553,5.261208534240723,5.123672962188721
3,0.8,0.7172,1.88004,1.78423,2.69285,10.319975852966309,10.034539222717285
3,0.8,0.7201,1.90236,1.81030,2.72628,10.421368598937988,10.147470474243164
3,0.9,0.7157,1.82086,1.82569,2.72985,0.09828674793243408,0.1009918823838234
3,0.9,0.7315,1.89518,1.80599,2.72234,0.18569383025169373,0.17392468452453613
3,0.9,0.7328,1.90484,1.87368,2.79766,4.060237884521484,3.929224967956543
3,0.9,0.7229,1.92321,1.83759,2.75430,8.039101600646973,7.72472620010376
3,0.9,0.7286,1.92966,1.75726,2.66935,8.022595405578613,7.77195405960083
3,0.99,0.7156,1.82260,1.79263,2.70828,0.09873760491609573,0.1021941676735878
3,0.99,0.7523,1.90378,1.80013,2.72315,0.15039967000484467,0.15548016130924225
3,0.99,0.7589,1.90078,1.70739,2.62589,2.9779891967773438,2.81387996673584
3,0.99,0.7666,1.88517,1.66948,2.58245,5.802468299865723,5.448661804199219
3,0.99,0.7486,1.87225,1.80756,2.73005,5.855359077453613,5.498100280761719
3,1.0,0.7145,1.82180,1.76547,2.68096,0.09558160603046417,0.09933874011039734
3,1.0,0.7614,1.88668,1.76691,2.69540,0.15596413612365723,0.15345869958400726
3,1.0,0.7623,1.86568,1.69209,2.59392,2.860811948776245,2.6608831882476807
3,1.0,0.7532,1.85896,1.56658,2.43526,5.564644813537598,5.1865715980529785
3,1.0,0.7617,1.83353,1.58453,2.49393,5.619905471801758,5.207716941833496
